cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
54,2102,28,2074,0.013320647002854425,0.01355206847360913,0.00906372084490404,0.01891463903266992,0.032621563933944574,0.40833869981915677,-1.2921617911220222,96.71497193603142,0.2895105012129826,-7.581860778418771,0.0004997501249375312,0.0011845928887408148,3.6591012477874756,4.826432752609253,7.0,3.0,7.0
55,1025,14,1011,0.013658536585365854,0.014132553606237816,0.00784886683848215,0.022201704492729353,0.032621563933944574,0.4186965595218866,-1.2560230315526522,7.306791073876244,1.9160257708823494,2.6095288150423883,0.01899050474762619,0.0303848075962019,5.1636223793029785,7.256508636474609,4.0,4.0,4.0
56,1263,45,1218,0.035629453681710214,0.03599683544303797,0.02644519584445887,0.046937322074880834,0.032621563933944574,1.0922055654307783,0.1272444133246747,41.32459432154886,1.0889399094847154,0.6657219806979506,0.5137431284357821,0.5572806816930518,4.659276485443115,6.143312263488769,5.0,4.0,5.0
57,977,8,969,0.008188331627430911,0.008691206543967281,0.003878520987811775,0.015390865011649513,0.032621563933944574,0.2510097812603795,-1.994184511185833,12.32146874073172,0.6492732456118631,-1.3356138185955495,0.21689155422288856,0.2669434513512475,4.993844032287598,7.095823955535889,5.0,4.0,5.0
58,1377,23,1354,0.01670297748729121,0.017053701015965168,0.010907237255709462,0.02452409017709971,0.032621563933944574,0.5120225848494904,-0.9657206472953994,11.802520481930578,1.9487362919820845,3.564648236993176,0.0034982508745627187,0.006784486544606485,5.241126537322998,7.2185591697692875,4.0,3.0,4.0
59,1387,14,1373,0.010093727469358327,0.010446685878962535,0.005796280061897929,0.016426816500479717,0.032621563933944574,0.30941887059115625,-1.6923669094834468,53.33158191238402,0.26250862055807667,-5.922961574108688,0.0004997501249375312,0.0011845928887408148,3.9049596786499023,5.140918159484864,7.0,3.0,7.0
60,375,9,366,0.024,0.02526595744680851,0.01194009284117903,0.04334102839096851,0.032621563933944574,0.7357096688741722,-0.4427915431583787,2.9537076628954204,3.0470178593021635,3.699309667940862,0.0024987506246876563,0.005158710967097097,7.574551582336426,11.193699836730959,4.0,4.0,4.0
61,2168,26,2142,0.011992619926199263,0.012217611802674043,0.008035442473766995,0.017249557916472345,0.032621563933944574,0.36762860145157744,-1.4436790824302272,60.5676490802059,0.4292720684200545,-4.837795728226917,0.0004997501249375312,0.0011845928887408148,3.962987184524536,5.312541055679321,6.0,3.0,6.0
62,1351,9,1342,0.006661732050333087,0.0070266272189349116,0.003301218920749306,0.012122874117259123,0.032621563933944574,0.20421252836995898,-2.29185671710082,44.00305321429134,0.20453126186882353,-5.793627444329501,0.0004997501249375312,0.0011845928887408148,4.421030521392822,6.0210137367248535,5.0,3.0,5.0
63,1085,4,1081,0.003686635944700461,0.004143646408839779,0.0012456540837772793,0.008741995374380411,0.032621563933944574,0.11301223792229988,-3.1454490865492897,4.7530037286628275,0.8415730826967662,-0.35800672427734354,0.8210894552723638,0.8685904981393601,5.576678276062012,7.479889297485352,4.0,4.0,4.0
