family,codec,model,config,PA_mean_nap,PC_mean_nap,nap_product
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.05_c96,0.4016676063538609,0.083837554895297,0.033674829997354355
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.1,0.434414901061799,0.0813521168973246,0.03534057181311917
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.1_c96,0.3954070410904893,0.0819387591616583,0.03239916231073753
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.2,0.4154760409574682,0.0833236006663418,0.03461895972317275
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.2_c96,0.3848398334630709,0.0749021905695975,0.0288253465448231
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.05,0.5003705902792691,0.0825701503413326,0.04131567486574059
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.05_c96,0.4380034238134862,0.0835447526134766,0.03659288768635345
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.1,0.476848268130409,0.0828294020165247,0.0394970569018572
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.1_c96,0.4311367616891876,0.0821578573660815,0.035421272572134545
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.2,0.4535240130777238,0.0852653541188565,0.03866988557647702
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.2_c96,0.4228867177267668,0.0805566663620045,0.03406634422883832
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.05,0.5003705902792691,0.0825701503413326,0.04131567486574059
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.05_c96,0.4380034238134862,0.0835447526134766,0.03659288768635345
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.1,0.476848268130409,0.0828294020165247,0.0394970569018572
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.1_c96,0.4311367616891876,0.0821578573660815,0.035421272572134545
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.2,0.4535240130777238,0.0852653541188565,0.03866988557647702
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.2_c96,0.4228867177267668,0.0805566663620045,0.03406634422883832
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.05,0.4661229400827072,0.0734104404980848,0.034218290357733924
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.4150481144142307,0.086735683694749,0.03599948196993471
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.1,0.4431392494119348,0.0731198507604754,0.03240227578310976
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.4070236960058777,0.0838293777898339,0.03412054318189123
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.2,0.422523045948751,0.0744712301530287,0.03146581099980816
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.3956224901983719,0.0823081642521147,0.03256296090507823
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.05,0.4661229400827072,0.0734104404980848,0.034218290357733924
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.05_c96,0.4150481144142307,0.086735683694749,0.03599948196993471
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.1,0.4431392494119348,0.0731198507604754,0.03240227578310976
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.1_c96,0.4070236960058777,0.0838293777898339,0.03412054318189123
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.2,0.422523045948751,0.0744712301530287,0.03146581099980816
MorphEM,MQ,morphem_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.2_c96,0.3956224901983719,0.0823081642521147,0.03256296090507823
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.05,0.4131720509202766,0.0405232845792588,0.016743088599638377
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.05_c96,0.3288387267290789,0.0312087219738653,0.010262636396727691
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.1,0.3760301990369173,0.0450996445570574,0.016958828319284518
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.1_c96,0.3084996282810891,0.0354931738434563,0.010949630937222343
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.2,0.3413475553926549,0.0480418049017311,0.016398952659856775
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.2_c96,0.2946355059380228,0.0372380209504628,0.0109716431428703
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.05,0.4131720509202766,0.0405232845792588,0.016743088599638377
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.05_c96,0.3288387267290789,0.0312087219738653,0.010262636396727691
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.1,0.3760301990369173,0.0450996445570574,0.016958828319284518
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.1_c96,0.3084996282810891,0.0354931738434563,0.010949630937222343
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.2,0.3413475553926549,0.0480418049017311,0.016398952659856775
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.2_c96,0.2946355059380228,0.0372380209504628,0.0109716431428703
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05,0.3827093790717819,0.0364103902400517,0.013934597840531453
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.2976498688644258,0.0374707672669551,0.011153168963258603
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1,0.3592531782883701,0.0373385026694948,0.013413975756544799
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.285006756295251,0.0367876614806601,0.010484732070290687
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2,0.3298220575497114,0.0384733580871446,0.012689362125148861
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.2739251455514397,0.035820348118422,0.009812094072041987
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.05,0.3827099841163586,0.0364105375672884,0.01393467625404502
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.05_c96,0.2976520324695186,0.0374714850798726,0.011153463693675321
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.1,0.3592531782883701,0.0373385026694948,0.013413975756544799
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.1_c96,0.2850047154711738,0.0367872705120848,0.01048454556525783
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.2,0.3298220575497114,0.0384733580871446,0.012689362125148861
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.2_c96,0.2739251455514397,0.035820348118422,0.009812094072041987
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.05,0.4219044426401833,0.0466857766318675,0.01969693656909215
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.05_c96,0.354758633218167,0.0455054070055443,0.016143435993323296
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.1,0.3913704857956958,0.0411083924037439,0.01608861150533334
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.1_c96,0.3449921191725197,0.0443958392645574,0.015316214670322218
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.2,0.3637713264345818,0.0409966913073166,0.01491342077629165
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.2_c96,0.3334924126556382,0.0442240483954225,0.014748384596789156
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.05,0.4219044426401833,0.0466857766318675,0.01969693656909215
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.05_c96,0.354758633218167,0.0455054070055443,0.016143435993323296
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.1,0.3913704857956958,0.0411083924037439,0.01608861150533334
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.1_c96,0.3449921191725197,0.0443958392645574,0.015316214670322218
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.2,0.3637713264345818,0.0409966913073166,0.01491342077629165
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.2_c96,0.3334924126556382,0.0442240483954225,0.014748384596789156
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.05,0.3941119536584205,0.0372843035010357,0.014694189693586665
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3125230766456003,0.0270196559074654,0.008444265994106557
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.1,0.3649971332801787,0.0373420831568045,0.013629753302943687
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.2983212038919806,0.0284998447287002,0.008502107990200361
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.2,0.3376955071067909,0.0366821081622042,0.012387383117581701
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.2876907124806583,0.0314349190544748,0.009043534259553676
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.05,0.3941119536584205,0.0372843035010357,0.014694189693586665
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.05_c96,0.3125230766456003,0.0270196559074654,0.008444265994106557
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.1,0.3649971332801787,0.0373420831568045,0.013629753302943687
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.1_c96,0.2983212038919806,0.0284998447287002,0.008502107990200361
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.2,0.3376955071067909,0.0366821081622042,0.012387383117581701
OpenPhenom,D2-E8,openphenom_jpegxl_lossy_d2_e8_raw,std_ctrl__tvn_efaar_e0.2_c96,0.2876907124806583,0.0314349190544748,0.009043534259553676
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.05,0.411242519458258,0.0393083344400491,0.016165258490833605
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.05_c96,0.3282292527409086,0.0279073790432107,0.00916001816931034
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.1,0.3758495182548629,0.0410673170594338,0.015435131332807906
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.1_c96,0.3122858688142932,0.029271385651752,0.00914104009965561
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.2,0.3433864838663343,0.0392388757804285,0.013474099585109207
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__prune0.9__tvn_efaar_e0.2_c96,0.2974314466863264,0.0338488249487262,0.010067704973131851
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.05,0.411242519458258,0.0393083344400491,0.016165258490833605
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.05_c96,0.3282292527409086,0.0279073790432107,0.00916001816931034
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.1,0.3758495182548629,0.0410673170594338,0.015435131332807906
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.1_c96,0.3122858688142932,0.029271385651752,0.00914104009965561
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.2,0.3433864838663343,0.0392388757804285,0.013474099585109207
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_all__tvn_efaar_e0.2_c96,0.2974314466863264,0.0338488249487262,0.010067704973131851
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05,0.4010542754544257,0.0323251067892213,0.012964122282338085
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3042046510962136,0.0380723704226414,0.01158179216082543
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1,0.3653587453342041,0.0317635527059828,0.01160509176401474
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.2855701827800354,0.0390109577340979,0.011140366330550572
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2,0.3288676334423474,0.0321600298337208,0.010576392902851048
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.2719461075568661,0.0360755596798548,0.009810608032871935
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.05,0.4010540870242415,0.0323401669098431,0.01297015611423871
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.05_c96,0.3042072385124605,0.0380810718378979,0.01158453770340155
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.1,0.3653559943881186,0.031756202063006,0.01160231878271958
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.1_c96,0.2855701827800354,0.0390109577340979,0.011140366330550572
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.2,0.3288676334423474,0.0321600298337208,0.010576392902851048
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,robustmad_ctrl__tvn_efaar_e0.2_c96,0.2719461075568661,0.0360755596798548,0.009810608032871935
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.05,0.4279306408592858,0.0380786341168924,0.016295014300688027
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.05_c96,0.3556296007087938,0.0326067337110072,0.011595919690063457
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.1,0.392737487214883,0.0411615557736777,0.01616568598440944
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.1_c96,0.338576737978809,0.03465144484366,0.011732173161419024
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.2,0.3604222002373213,0.0458673319415923,0.016531604697404265
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__prune0.9__tvn_efaar_e0.2_c96,0.3238632315052055,0.0391900177875575,0.012692205803424856
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.05,0.4279306408592858,0.0380786341168924,0.016295014300688027
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.05_c96,0.3556296007087938,0.0326067337110072,0.011595919690063457
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.1,0.392737487214883,0.0411615557736777,0.01616568598440944
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.1_c96,0.338576737978809,0.03465144484366,0.011732173161419024
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.2,0.3604222002373213,0.0458673319415923,0.016531604697404265
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_all__tvn_efaar_e0.2_c96,0.3238632315052055,0.0391900177875575,0.012692205803424856
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.05,0.3893434858414144,0.0358874403748876,0.013972541133484655
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3199362629760615,0.0279811607759389,0.008952188012386245
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.1,0.3575401569554151,0.037316236432354,0.013342053031009228
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.3023450607479674,0.0311090661256994,0.00940567248758712
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.2,0.3258569631945466,0.0397287779461907,0.012945898932976178
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.2877549089206808,0.0357049740484285,0.010274281555320813
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.05,0.3893434858414144,0.0358874403748876,0.013972541133484655
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.05_c96,0.3199362629760615,0.0279811607759389,0.008952188012386245
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.1,0.3575401569554151,0.037316236432354,0.013342053031009228
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.1_c96,0.3023450607479674,0.0311090661256994,0.00940567248758712
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.2,0.3258569631945466,0.0397287779461907,0.012945898932976178
OpenPhenom,MQ,openphenom_jpegxl_lossy_mq_raw,std_ctrl__tvn_efaar_e0.2_c96,0.2877549089206808,0.0357049740484285,0.010274281555320813
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.05,0.4758882365441243,0.0544938904362187,0.02593300142212084
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.05_c96,0.3897396205669667,0.0481643225147316,0.018771544781756504
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.1,0.4448446593517781,0.052044778656758,0.023151841832604204
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.1_c96,0.3766805520262597,0.0481526974086332,0.018138184641437398
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.2,0.4151214230956532,0.0531156022526505,0.022049424395702958
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__prune0.9__tvn_efaar_e0.2_c96,0.3647296989144489,0.0505136225706862,0.01842381835128449
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.05,0.4758882365441243,0.0544938904362187,0.02593300142212084
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.05_c96,0.3897396205669667,0.0481643225147316,0.018771544781756504
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.1,0.4448446593517781,0.052044778656758,0.023151841832604204
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.1_c96,0.3766805520262597,0.0481526974086332,0.018138184641437398
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.2,0.4151214230956532,0.0531156022526505,0.022049424395702958
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_all__tvn_efaar_e0.2_c96,0.3647296989144489,0.0505136225706862,0.01842381835128449
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05,0.4638343129582954,0.0622874528968337,0.028891057920325047
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.05_c96,0.3825788864255602,0.0524906617073662,0.020081818903744955
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1,0.4299606103021081,0.0588696922781405,0.02531164882020659
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.1_c96,0.3649024961696065,0.0510266806816301,0.018619763151976262
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2,0.3938944105772065,0.0557180377378804,0.021947023633280948
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__prune0.9__tvn_efaar_e0.2_c96,0.3496824061526378,0.0555897872372022,0.01943877055861806
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.05,0.4638343129582954,0.0622874528968337,0.028891057920325047
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.05_c96,0.3825805302428591,0.0524893404292782,0.020081399693531194
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.1,0.4299611372400576,0.0588697753216318,0.025311715546355484
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.1_c96,0.3649014879616633,0.0510266806816301,0.018619711706471483
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.2,0.3938944105772065,0.0557180377378804,0.021947023633280948
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,robustmad_ctrl__tvn_efaar_e0.2_c96,0.3496824061526378,0.0555897872372022,0.01943877055861806
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.05,0.4554546314957267,0.0571815867816773,0.02604361853598975
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.05_c96,0.3979097154752888,0.0509361343748455,0.020267982736505853
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.1,0.4291904976004549,0.0555939504541223,0.023860395258979785
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.1_c96,0.3814715091430193,0.0535595756633445,0.020431452157355756
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.2,0.4028037467138919,0.0522547925740057,0.021048426232566753
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__prune0.9__tvn_efaar_e0.2_c96,0.3661122010354798,0.0562000979612872,0.02057554156301644
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.05,0.4554546314957267,0.0571815867816773,0.02604361853598975
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.05_c96,0.3979097154752888,0.0509361343748455,0.020267982736505853
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.1,0.4291904976004549,0.0555939504541223,0.023860395258979785
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.1_c96,0.3814715091430193,0.0535595756633445,0.020431452157355756
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.2,0.4028037467138919,0.0522547925740057,0.021048426232566753
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_all__tvn_efaar_e0.2_c96,0.3661122010354798,0.0562000979612872,0.02057554156301644
SubCell,D2-E8,subcell__clip01_jpegxl_lossy_d2_e8_raw,std_ctrl__prune0.9__tvn_efaar_e0.05,0.4548599470142176,0.0621903856111446,0.028287915503878994
