cluster_id,n_compounds,n_selected,n_nonselected,selected_fraction,jeffreys_probability,jeffreys_working_low,jeffreys_working_high,overall_selected_fraction,selection_lift,log2_selection_lift,conditional_expected_selected,conditional_lift,conditional_standardized_residual,conditional_permutation_p,conditional_bh_q,cluster_distance_median,cluster_distance_p90,n_wells_median,n_sources_median,n_plates_median
21,1448,30,1418,0.020718232044198894,0.021048999309868876,0.014306040780782629,0.029041487789593107,0.03311412794566241,0.625661411896331,-0.6765459673285115,48.95117349930257,0.612855583542393,-3.071008716833261,0.0024987506246876563,0.005158710967097097,4.211698532104492,5.576646900177002,5.0,3.0,5.0
22,1052,27,1025,0.025665399239543727,0.026115859449192782,0.017368387139787226,0.03656424886301325,0.03311412794566241,0.7750588897179644,-0.36762216298265826,43.651807858706576,0.6185310832347282,-2.9848868413926435,0.004497751124437781,0.008722911271636907,4.546667098999023,6.110117721557617,5.0,4.0,5.0
23,1201,8,1193,0.006661115736885929,0.007071547420965058,0.0031540084710272765,0.012529394448134763,0.03311412794566241,0.20115630850422145,-2.3136111115594584,15.673197636112148,0.5104255165881044,-2.1125028660404066,0.04097951024487756,0.061710321309933265,4.887831687927246,6.4481964111328125,4.0,4.0,4.0
24,1543,16,1527,0.010369410239792612,0.010686528497409326,0.006183960045138745,0.01638461853384933,0.03311412794566241,0.31314157681603366,-1.6751130224245592,47.72927239872257,0.33522405006174416,-5.0838735386208835,0.0004997501249375312,0.0011845928887408148,4.1417083740234375,5.469242668151855,6.0,3.0,6.0
25,1105,17,1088,0.015384615384615385,0.015822784810126583,0.009333744600160301,0.023963824337816214,0.03311412794566241,0.4645937048337884,-1.1059584888822789,25.624915440967055,0.6634168233320984,-1.8942671925848376,0.05897051474262868,0.08481152682085923,4.714606761932373,6.256827735900879,5.0,4.0,5.0
26,1312,11,1301,0.008384146341463415,0.008758568164508759,0.0044624096967855065,0.014463330363685951,0.03311412794566241,0.25318940469219414,-1.9817110618346108,23.186636107129225,0.4744112060575193,-2.7544053922889815,0.0079960019990005,0.014215114664889776,4.270322799682617,5.406394004821778,4.0,4.0,4.0
27,590,2,588,0.003389830508474576,0.004230118443316413,0.0007050650280623616,0.010829793801559639,0.03311412794566241,0.10236810445490252,-3.2881618201030283,9.074445258740283,0.22039914760339196,-2.5297454406809137,0.015492253873063468,0.025423185842975947,5.7854905128479,8.361534881591798,4.0,4.0,4.0
28,567,12,555,0.021164021164021163,0.022007042253521125,0.011620260382839455,0.03556469599757066,0.03311412794566241,0.6391236151152644,-0.6458331000748971,7.312217094924041,1.6410891312745763,1.907546315487986,0.06296851574212893,0.08955522238880559,5.298555374145508,7.850172805786134,4.0,4.0,4.0
29,2145,44,2101,0.020512820512820513,0.020736253494874183,0.015142718478071842,0.02717462346995611,0.03311412794566241,0.6194582731117179,-0.6909209896034351,82.7627043081967,0.5316404335478233,-4.6639201634903005,0.0004997501249375312,0.0011845928887408148,3.7061030864715576,4.708797836303711,7.0,3.0,7.0
30,1195,4,1191,0.0033472803347280333,0.003762541806020067,0.00113088798933659,0.007939318125785503,0.03311412794566241,0.10108314916885772,-3.3063855787219354,22.60135760928849,0.17698051900900494,-4.2297941896943,0.0004997501249375312,0.0011845928887408148,4.563830852508545,5.94095849990845,5.0,4.0,5.0
