method,file,source_id,dice,iou,hausdorff_95,asd,precision,recall
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__1,0.990282990513993,0.9807530042680902,2.23606797749979,0.8715060029791535,0.9981048372964014,0.9825827853741731
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__4,0.9813377183170016,0.9633592368764939,3.0,0.851450145728754,0.9968574740100854,0.9662937987247426
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__5,0.9923000292679018,0.984717731555546,1.4142135623730951,0.5130933772585557,0.9977985480249753,0.98686177921792
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__1,0.9905742816576588,0.9813245924468421,3.1622776601683795,1.0843955873248892,0.9974376756463866,0.9838046965445137
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A06__6,0.9886464740242157,0.9775478590143243,2.0,0.7755365787174148,0.9970247577089074,0.9804078271510536
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__2,0.9910457380616207,0.982250410596063,1.4142135623730951,0.5480564517673675,0.9938473924895564,0.9882598349506764
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__3,0.9963350905223737,0.9926969460762879,1.4142135623730951,0.5485488774691138,0.9975279049981914,0.9951451253043032
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__5,0.9937902790174532,0.9876572033581963,1.4142135623730951,0.3900722647341822,0.9961924607711191,0.9913996544601348
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__4,0.9943478914963887,0.9887593165552618,1.4142135623730951,0.47764687767143305,0.9968665514587521,0.9918419266348403
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A07__6,0.9908455167553039,0.9818571221816067,2.0,0.5612096111649265,0.9964398856774795,0.9853136146869182
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__2,0.9879519529398105,0.9761907607149942,2.23606797749979,0.8858009253472733,0.9985002218498241,0.9776242204619245
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__3,0.987348086399675,0.9750123148331531,2.23606797749979,0.8614635928077783,0.9973559197009956,0.977539102276893
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__1,0.9901516409688826,0.9804953705315396,2.23606797749979,0.7299037380708957,0.9984353321557577,0.9820042729031335
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__5,0.9940505534391083,0.9881714800256982,1.4142135623730951,0.5211257663892441,0.9961714301741789,0.9919386883293788
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__4,0.9871005990529848,0.9745297490847465,1.4142135623730951,0.5228564346140135,0.9960509080956385,0.9783097087863345
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A08__6,0.984003453293509,0.9685106278001707,4.47213595499958,1.4809400682700988,0.9977423736279872,0.9706377636516474
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__1,0.9927474263304101,0.9855992948359169,2.0,0.5375555706623211,0.9983402853285057,0.9872168823817765
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__2,0.9913700926847646,0.9828878615384182,1.4142135623730951,0.5076025280145172,0.9972322063269565,0.985576495782564
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__4,0.9882373143298704,0.9767481330617787,2.0,0.667639206457435,0.9960422668743557,0.9805537294258849
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__3,0.9939416779689613,0.987956320427213,1.0,0.4373616082586624,0.9973192706188249,0.9905868856945702
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A09__5,0.9915213673741643,0.9831853004088754,1.4142135623730951,0.46544002967617487,0.9953907754995007,0.9876819260572441
jpegxl_lossy_hq.zarr,0000.npz,source_3__CP_25_all_Phenix1__JCPQC016__A10__1,0.9948514441387019,0.9897556319784265,1.0,0.4274543367519338,0.9952879413651107,0.9944153296081902
